from,to
95615,72785
95615,96971
95615,17984
95615,9749
95615,25831
95615,52256
95615,77649
95615,7567
95615,1592
95615,290
95615,41994
95615,5185
95615,2410
95615,4131
95615,236
95615,3100
31740,159745
31740,34382
31740,71345
31740,114579
31740,32861
31740,33218
31740,28921
31740,32955
31740,33345
31740,33441
31740,34163
31740,33775
31740,33166
31740,33125
31740,35253
31740,39039
31740,41421
31740,44740
31740,50778
31740,50874
31740,49733
31740,3951
31740,51742
31740,56739
31740,54407
31740,21949
31740,74003
31740,61573
31740,2116
31740,73461
31740,78532
31740,91209
31740,86713
31740,53995
31740,90807
31740,91921
31740,88315
31740,2800
31740,91541
31740,89772
85359,61172
12280,27924
12280,31740
12280,40277
92998,15822
92998,340063
92998,340618
92998,320098
92998,193800
92998,76368
92998,143760
92998,9318
92998,223594
92998,255500
92998,216158
92998,105579
92998,103906
92998,43876
92998,46876
92998,24115
92998,27941
8008,6772
29038,66659
29038,4020
100387,120969
100387,5204
115279,5423
69972,61172
158350,35312
158350,195181
158350,17984
158350,26419
158350,11550
158350,61250
158350,212916
158350,42192
158350,162787
158350,65664
158350,22816
158350,69753
158350,19290
158350,22361
158350,182134
158350,42621
158350,24600
158350,8144
158350,66403
158350,121032
158350,12
158350,6755
41358,141312
41358,433534
41358,341674
41358,103108
41358,119533
41358,278409
41358,45907
41358,225979
41358,38836
41358,151945
41358,111401
41358,169749
41358,121007
41358,33678
41358,110277
41358,102511
41358,111669
41358,108918
41358,92816
41358,63744
41358,27553
41358,75982
41358,1057
41358,39634
41358,11210
41358,40040
38308,26411
38308,66682
38308,730
84260,61172
16142,154652
88644,8524
88644,24678
70960,61172
106085,75436
81748,81540
113620,78480
93736,76867
93736,33298
133966,37559
133966,198011
133966,193838
133966,86870
133966,43426
133966,138376
133966,78273
133966,36035
133966,36727
159252,278
159252,38043
159252,169127
159252,2574
159252,62583
159252,277447
159252,155200
159252,112332
159252,162729
159252,35096
159252,167393
159252,144173
159252,166632
159252,40983
159252,1784
159252,36170
159252,90570
159252,173343
159252,162989
159252,57427
159252,888
159252,173068
28586,12
47890,40436
47890,330444
47890,339252
47890,227077
47890,29009
47890,294194
47890,57784
47890,28371
47890,54673
47890,94175
47890,149387
47890,60346
47890,259219
47890,75624
47890,92716
47890,74392
47890,1054
47890,1057
47890,6880
47890,17738
47890,115904
47890,1814
47890,177568
47890,53568
47890,50238
47890,51159
47890,107942
47890,42621
47890,99203
47890,64023
47890,12
47890,61044
47890,51747
47890,46013
47890,50953
47890,7190
47890,9977
47890,41284
105534,281
105534,7542
105534,53970
105534,77649
105534,6755
105534,105186
105534,5
105534,30613
105534,24600
115053,99992
115053,60433
115053,75806
115053,1636
115053,91983
115053,121032
115053,120705
115053,138022
115053,88837
115053,2759
115053,138273
115053,1361
115053,150143
115053,152191
115053,96971
115053,52437
115053,141856
115053,152714
115053,152702
115053,152715
115053,158753
115053,105004
115053,152712
115053,54878
115053,64913
115053,3512
115053,109074
115053,106425
115053,106854
115053,7846
115053,53995
115053,107264
115053,105186
115053,71486
115053,7442
115053,114466
79819,23010
39341,35437
51952,85642
51952,4156
51952,8039
14457,232366
14457,31495
14457,12420
14457,95677
14457,136240
47021,13931
57368,106252
57368,57021
57368,1969
57368,6755
57368,56975
57368,56978
139117,70834
139117,74589
139117,119031
139117,156759
139117,118944
139117,154741
139117,96129
1479,152994
1479,8995
1479,832
1479,13850
1479,20764
1479,4862
1479,1828
1479,9024
1479,12
138609,117108
138609,110176
138609,118948
138609,111793
138609,94408
138609,108150
77259,91490
40277,10200
40277,90816
40277,49733
40277,54380
40277,77318
40277,76706
40277,74544
40277,91400
40277,80973
40277,1361
40277,75133
40277,57234
40277,48910
40277,2309
40277,64162
40277,29723
40277,35294
40277,91399
40277,26144
40277,2133
40277,3812
40277,91396
40277,43670
40277,2368
40277,2948
40277,5850
40277,10763
40277,2633
40277,12280
40277,42329
40277,40130
40277,3324
40277,47446
40277,41709
40277,3320
40277,35452
40277,24009
40277,91394
40277,27278
40277,37471
40677,73848
70286,61172
55230,53526
33517,13656
33517,12715
36129,92982
36129,49900
36129,12
36129,18354
45959,1645
45959,557
45959,36555
45959,4071
45959,34050
45959,182
89856,81910
89856,79001
6494,74986
6494,1386
17710,262141
17710,173581
17710,336678
17710,303786
17710,414479
17710,174331
17710,225682
17710,312098
17710,17562
17710,326461
17710,310017
17710,439445
17710,439592
17710,138038
17710,311902
17710,71617
17710,318722
17710,432858
17710,279645
17710,303484
17710,429450
17710,8144
17710,191972
17710,293955
17710,38786
17710,309156
17710,94175
17710,410793
17710,416519
17710,242515
17710,143552
17710,330705
17710,195334
17710,53473
17710,226061
17710,320482
17710,417009
17710,177007
17710,338511
17710,197905
44112,12
44112,6267
44112,272412
44112,59149
160567,112876
49587,91937
49587,54878
29916,7846
29916,228957
29916,66403
29916,254850
29916,218777
29916,161098
29916,167019
29916,178853
29916,195985
29916,179578
29916,178691
29916,81116
29916,140398
29916,154016
29916,142800
29916,163784
29916,162368
29916,64078
29916,93272
29916,105131
29916,138607
29916,154437
29916,154581
29916,154831
29916,152191
29916,141856
29916,140389
29916,105325
29916,52437
29916,140509
29916,109753
29916,107326
29916,135819
29916,54884
29916,121243
29916,121032
29916,100701
29916,125144
29916,96971
29916,120705
100744,121243
100744,134353
100744,120705
100744,23054
100744,287
100744,52461
100744,4020
100744,64514
100744,52256
100744,62240
100744,41994
100744,17984
100744,8039
100744,12
115096,24600
84175,167552
84175,115826
84175,23736
84175,153691
84175,149343
84175,116742
84175,1636
84175,1054
84175,135600
84175,91
84175,62583
84175,23054
84175,42621
84175,1992
84175,46013
84175,155191
84175,85455
84175,64023
84175,483
84175,151417
84175,101438
84175,66185
84175,32318
84175,97449
84175,12
84175,101959
84175,106262
84175,58845
84175,94285
84175,58505
84175,58119
84175,67457
84175,79001
84175,59140
84175,34204
84175,51728
84175,10948
84175,2309
84175,57245
107272,54700
107272,55964
107272,890
5170,7708
5170,30131
5170,91249
5170,168185
5170,4672
5170,110795
5170,153903
5170,92623
5170,108250
5170,124
5170,9635
5170,3100
5170,21646
5170,28497
5170,108344
5170,108059
5170,1043
5170,998
5170,2410
5170,7542
5170,12
82688,61172
57606,3100
58694,53970
30941,45383
120553,12
57191,96971
57191,281
57191,6755
57191,1969
57191,57021
57191,56975
113149,46876
113149,180179
113149,100701
113149,161098
113149,120705
113149,167716
113149,96971
113149,167323
113149,42192
113149,154016
113149,162787
113149,23054
113149,107326
113149,66403
113149,40436
113149,66185
113149,38980
113149,1856
113149,1663
113149,92104
72508,443
68431,61172
15062,15633
15062,18231
83009,61172
53058,12
53058,1636
53058,4020
53058,2459
86373,61172
26479,23603
29355,30914
29355,28134
56375,12
56375,1361
56375,90402
56375,55446
56375,78917
56375,890
56375,5183
85381,61172
40055,2523
40055,50263
40055,95293
40055,31249
40055,251
40055,17951
40055,28068
40055,2592
40055,6848
40055,5199
40055,16113
40055,1276
40055,13922
40055,12
20469,9082
20469,178462
20469,343196
20469,58592
20469,60871
20469,289666
20469,38613
20469,7611
20469,42405
20469,4526
20469,3455
20469,331160
22327,343196
22327,178853
86359,61172
64354,163087
64354,112512
64354,165947
64354,46876
64354,12
64354,24600
64354,3100
89847,155055
89847,25062
89847,62240
89847,1361
89847,43377
89847,24877
89847,89505
37287,52461
37287,23054
37287,28204
37287,56880
37287,75436
37287,108437
37287,75806
37287,96971
37287,121032
37287,74789
37287,107326
37287,120705
37287,52437
37287,218777
37287,254850
37287,4020
37287,56461
37287,46876
37287,62240
37287,3341
37287,21704
37287,17984
37287,38723
37287,12
7555,9010
7555,7987
7555,202
10762,2823
10762,75436
10762,107326
10762,57245
10762,77318
10762,46876
10762,33644
10762,56461
10762,57234
10762,41994
10762,16213
10762,15743
10762,9529
10762,14115
10762,25309
10762,40375
10762,8164
10762,22781
10762,13163
10762,18436
10762,278
10762,21696
10762,17984
10762,18207
10762,1361
10762,557
10762,11497
10762,10773
10762,281
10762,14947
10762,1231
10762,6436
10762,12
10762,2800
10762,5396
10762,4291
10762,3795
10762,7324
10762,5458
10762,2592
110497,66403
110497,4131
110497,31596
110497,66709
110497,68470
110497,7731
86167,61172
26842,46484
26842,46876
26842,2759
26842,57780
26842,41994
26842,37093
26842,278
26842,4020
26842,18436
26842,4452
26842,20887
26842,557
26842,124
26842,1299
26842,22915
26842,1635
26842,11152
26842,17984
26842,24413
26842,21343
26842,11427
26842,26977
26842,290
26842,14789
72880,159653
72880,181280
72880,41441
72880,265714
72880,277084
72880,287490
72880,281825
72880,291329
72880,220029
72880,239919
72880,193515
72880,285988
72880,283992
72880,187914
72880,287184
72880,57998
72880,77000
72880,290323
72880,112265
72880,291629
72880,164221
72880,170753
72880,239845
72880,218126
72880,1738
72880,275327
72880,163625
72880,273816
72880,10225
72880,120509
72880,231354
72880,108923
72880,249327
72880,170837
72880,261919
72880,246872
72880,202915
72880,163631
72880,268901
72880,244607
97530,62240
97530,97594
62073,121032
62073,121105
62073,104948
62073,52256
62073,2377
62073,100731
62073,91194
62073,74789
62073,72461
62073,39860
62073,95929
62073,96339
62073,8598
62073,81887
62073,87005
62073,25079
62073,21365
62073,92451
62073,22843
62073,90463
62073,68313
62073,41994
62073,90258
62073,50643
62073,29387
62073,3807
62073,37775
62073,89151
62073,80973
62073,23054
62073,56880
62073,88305
62073,64514
62073,65225
62073,49914
62073,28204
62073,73426
62073,77318
62073,58923
62073,33644
112952,6007
112952,56438
35878,34550
125293,171842
125293,102350
125293,148588
39391,143918
39391,218777
39391,137401
39391,188008
39391,167716
39391,208106
39391,66645
39391,161098
39391,199703
39391,174791
39391,167019
39391,197132
39391,178853
39391,195181
39391,178691
39391,189621
39391,162787
39391,154016
39391,160075
39391,96095
39391,177883
39391,81116
39391,160084
39391,161384
39391,142800
39391,175766
39391,163784
39391,176588
39391,164528
39391,164665
39391,77318
39391,100701
39391,137345
39391,65761
39391,166103
39391,140398
39391,152635
39391,163648
39391,166632
39391,166223
43595,399
33929,27376
37585,24554
37585,36467
37585,59655
37585,20908
37585,34548
37585,19600
29145,100701
69614,122460
69614,261312
69614,45176
69614,108172
69614,89842
69614,45469
69614,12
69614,3118
69614,55853
69614,20054
25561,96339
25561,59018
25561,8086
115606,46673
120748,140375
120748,42621
16217,12
143242,6755
86236,61172
107975,278
107975,161519
107975,430318
107975,262741
107975,337646
107975,293579
107975,259318
107975,5943
107975,71678
107975,106842
107975,24312
107975,104234
107975,268639
107975,176493
107975,156553
107975,4910
107975,73567
107975,17893
107975,6481
107975,135641
107975,59953
107975,50238
107975,36398
107975,96233
107975,3809
107975,119031
107975,3203
107975,100535
107975,48604
107975,40436
107975,166059
107975,7865
107975,173581
107975,38786
107975,8594
107975,86997
107975,1636
107975,38716
107975,92716
107975,1431
46008,187383
60213,191299
60213,107326
60213,167323
60213,42192
60213,120705
60213,66403
60213,96971
60213,121032
60213,140509
60213,52437
60213,281
60213,287
60213,74789
60213,83332
60213,52461
60213,79160
22125,66403
22125,27096
22125,167323
22125,42192
22125,120705
22125,121243
22125,52437
22125,100701
22125,121032
22125,107326
22125,96971
22125,106929
22125,8598
22125,96339
22125,95929
22125,83332
22125,56880
22125,62240
22125,12816
22125,61172
22125,287
22125,46876
22125,56461
22125,14115
22125,41994
22125,28204
22125,4020
22125,18436
22125,557
22125,4499
22125,14982
54427,56748
54427,95293
54427,67462
54427,53322
54427,96281
54427,52463
54427,85424
54427,77092
54427,90379
54427,52572
54427,76556
54427,25697
54427,74551
54427,89348
54427,50790
54427,92104
54427,21358
54427,121
54427,67103
54427,19580
54427,54425
54427,2317
54427,5943
54427,72739
54427,74502
54427,20801
54427,40182
54427,44516
54427,7469
54427,4777
54427,59149
54427,24133
54427,1386
54427,65519
54427,25613
54427,95631
54427,17738
54427,77366
54427,58291
54427,37255
23927,31087
23927,1645
160325,166223
160325,154016
160325,166103
160325,176522
160325,176588
160325,154298
160325,161890
160325,152191
160325,152702
160325,4910
160325,152712
135641,511149
135641,161519
135641,463650
135641,341666
135641,459689
135641,457043
135641,139402
135641,442985
135641,270566
135641,427494
135641,157892
135641,437984
135641,283489
135641,138815
135641,58119
135641,426033
135641,359308
135641,425454
135641,424432
135641,308393
135641,341621
135641,415686
135641,337646
135641,410793
135641,321554
135641,351172
135641,99401
135641,346253
135641,344382
135641,156553
135641,341433
135641,339137
135641,338055
135641,310017
135641,318722
135641,322063
135641,335434
135641,330254
135641,333941
135641,42621
23856,1070
8556,20817
8556,13829
8556,2423
86677,61172
41449,155124
41449,326249
41449,187412
41449,205126
41449,111221
41449,75176
41449,175363
41449,78307
41449,1831
41449,134312
41449,119435
41449,105122
41449,38831
41449,67194
109639,58188
109639,157827
19745,178943
19745,18069
19745,61859
19745,11522
19745,74551
19745,83301
19745,33644
19745,25858
19745,72194
19745,43401
19745,69584
19745,69825
19745,42413
19745,63593
19745,63608
19745,57137
19745,64534
19745,60842
19745,60584
19745,4360
19745,61674
19745,62170
19745,41742
19745,42522
19745,59818
19745,56370
19745,31291
19745,55657
19745,59194
19745,57245
19745,39435
19745,50497
19745,54719
19745,56061
19745,43105
19745,40039
19745,42482
19745,1361
19745,32200
19745,33733
27598,15185
35012,81887
35012,3891
35012,7239
35012,4020
35012,12
69244,61172
62258,157973
62258,26051
62258,7327
62258,3341
69990,61172
88604,177469
88604,3512
88604,86713
88604,53995
88604,90285
88604,50953
72306,154437
72306,45985
72306,62240
72306,80973
72306,4020
72306,19530
100010,7845
106377,74551
64396,145378
64396,22082
64396,46617
64396,8784
64396,2746
64396,6436
154160,1524
154160,2410
154160,4489
84606,61172
81209,61172
100272,77597
76160,483
76160,3248
76160,35628
76160,66393
85184,10597
85184,31848
85184,77736
85184,57029
85184,92966
85184,59772
85184,12
85184,54878
85184,27962
102810,19589
87613,17984
87613,163397
87613,228957
87613,229507
87613,8144
87613,46876
87613,137401
87613,5781
87613,218687
87613,2948
87613,50296
87613,155922
87613,209260
87613,27917
87613,212380
87613,104712
87613,183220
87613,212468
87613,167871
87613,208106
87613,208264
87613,187383
87613,188008
87613,167019
87613,174791
87613,195985
87613,195181
87613,190151
87613,189621
87613,136504
87613,160084
87613,177883
87613,170717
87613,2497
87613,178853
87613,100701
87613,178608
87613,158717
87613,175718
87613,176588
19457,316890
19457,106119
19457,104823
19457,225778
19457,105380
19457,14116
19457,225854
19457,8144
19457,234663
19457,155175
19457,221021
19457,224446
19457,158831
19457,13880
19457,26059
19457,50578
19457,149400
19457,126
19457,141199
19457,217762
19457,18857
19457,4028
19457,214256
19457,29328
19457,212027
19457,107909
19457,70834
19457,207979
19457,8298
19457,57727
19457,162729
19457,136240
19457,69382
19457,189974
19457,150561
19457,189988
19457,168392
19457,156445
19457,38099
19457,4708
119565,271542
119565,247517
119565,247671
119565,105465
119565,23150
119565,20755
119565,89907
119565,168336
88683,108172
88683,12
12543,107326
12543,154652
12543,96971
12543,162368
12543,66403
12543,52437
12543,121032
12543,100701
12543,95929
12543,96339
12543,8598
71667,2427
79242,61172
92067,165360
92067,7881
92067,96095
92067,162787
92067,154743
92067,201568
92067,78480
92067,46876
67178,343196
67178,120705
67178,17984
67178,182134
67178,107326
67178,121032
67178,96971
67178,281
59704,107326
59704,120705
59704,121032
59704,91983
59704,96971
59704,62240
59704,7846
59704,53995
59704,281
59704,53970
42830,1045
77331,2410
77331,69719
77331,80973
77331,58845
77331,66231
77331,1635
77331,50159
77331,88995
77331,66659
77331,12
77331,54797
77331,19343
77331,79359
77331,38812
77331,28370
77331,26597
77331,19530
77331,77315
77331,3488
77331,56395
77331,23540
77331,35096
77331,77185
77331,21935
81035,61172
68931,61172
84206,61172
85968,61172
61225,64078
61225,8157
61225,1361
61225,2759
5230,52460
5230,5546
5230,185233
5230,241034
5230,220161
5230,199428
5230,58642
5230,155175
5230,225386
5230,172566
5230,116091
5230,211096
5230,18833
5230,13359
5230,213691
5230,66919
5230,58270
5230,201079
5230,170753
5230,136928
5230,177469
5230,204605
5230,207774
5230,103779
5230,76236
5230,35333
5230,8110
5230,199632
5230,36265
5230,95366
5230,168004
5230,6088
5230,35728
5230,154277
5230,156445
5230,93664
5230,30613
5230,24312
5230,187833
5230,1517
2708,170202
2708,142752
2708,138193
2708,157
2708,21696
2708,112470
2708,38133
2708,14855
151567,172476
110764,32625
110764,1542
111342,121011
111342,9851
111342,149629
111342,149622
154746,42192
154746,100701
154746,120705
154746,144058
154746,58056
154746,154890
154746,287
154746,66403
154746,46876
154746,12
108871,66403
108871,46876
108871,100701
108871,96971
108871,218548
108871,199538
108871,52437
108871,120705
108871,28204
108871,5
108871,31943
56503,188222
56503,195181
56503,178853
56503,178691
56503,136504
56503,177883
56503,81116
56503,64078
56503,163784
56503,161890
56503,152191
56503,148279
56503,100701
56503,142800
56503,152635
56503,154437
56503,154581
56503,141856
56503,21365
56503,137367
56503,117100
56503,109753
56503,52437
56503,120705
56503,134353
56503,135819
56503,107326
56503,41994
56503,121032
56503,125144
56503,88837
56503,116744
56503,74789
56503,28204
56503,281
56503,96971
56503,22843
56503,104948
56503,2759
56503,93380
87315,61172
109455,42192
109455,154890
109455,109753
109455,52437
109455,66403
109455,145420
109455,144058
109455,116742
109455,35132
109455,121032
109455,28204
109455,120705
109455,138022
109455,64514
109455,105186
109455,106425
109455,106854
109455,107264
109455,86713
109455,96971
61665,1645
11157,20755
158271,24338
82201,61172
8221,224262
48102,60040
51001,171898
51001,171886
51001,12
54951,22781
94823,221873
94823,74845
94823,139122
94823,136720
94823,24438
94823,50536
94823,102404
94823,17787
94823,3228
94823,22463
94823,24645
94823,70385
94823,33841
94823,37033
94823,12064
94823,29070
94823,73477
94823,65821
94823,8744
94823,2856
94823,16226
94823,20328
94823,21959
94823,7523
94823,23150
94823,54758
94823,18155
94823,41864
94823,7209
94823,36329
94823,71508
94823,55583
94823,19325
94823,4086
94823,48298
94823,36687
14535,15960
14535,110683
14535,20877
14535,12
14535,12504
88710,88510
88710,89403
88710,88984
88710,12
88710,88806
88710,88054
88710,75754
88710,86735
84909,61172
156176,112876
156176,115014
33252,311902
33252,112538
33252,17710
33252,410793
33252,337646
33252,424932
33252,424572
33252,432612
33252,433161
33252,432858
33252,23250
33252,410704
33252,3203
33252,308393
33252,288556
33252,325919
33252,278984
33252,346253
33252,199859
33252,343196
33252,223594
33252,226263
33252,278691
33252,318722
33252,35628
33252,4345
33252,79233
33252,4910
33252,174331
33252,326378
33252,166059
33252,110743
33252,327710
33252,56161
33252,324854
33252,323783
33252,318205
33252,299067
33252,313662
33252,222194
29751,12
29751,64078
29751,12972
107620,17984
107620,96971
107620,106716
107620,3512
107620,106854
107620,25190
160806,1054
160806,22843
160806,137367
160806,137345
160806,137336
160806,137329
160806,135499
160806,138607
160806,54380
160806,52461
160806,88305
160806,162787
160806,107326
160806,28204
160806,134353
160806,96971
160806,167323
160806,140398
160806,66645
160806,154051
160806,67136
160806,151303
160806,162002
160806,61618
160806,158364
160806,996
160806,63903
160806,157280
160806,99336
160806,136634
160806,154437
160806,141856
160806,162368
160806,4131
160806,161890
160806,23054
160806,53530
160806,64514
160806,117868
160806,6433
79480,61172
85561,61172
123281,45833
51151,154385
51151,284718
51151,113748
51151,170917
51151,53995
51151,135499
51151,135819
51151,107326
51151,125144
51151,121032
51151,74789
51151,66645
51151,88837
51151,281
51151,97151
51151,55446
51151,75806
51151,104948
51151,22843
51151,140785
51151,2759
51151,91983
51151,90006
51151,8594
51151,36398
51151,2948
51151,97540
51151,2144
51151,95046
51151,68566
51151,100774
51151,3512
51151,54884
51151,14046
51151,100880
51151,95929
51151,96339
51151,8598
51151,96854
51151,81887
70162,61172
68994,61172
136939,116744
136939,117109
136939,118461
136939,97474
136939,107326
136939,125144
136939,121032
136939,49613
136939,107909
136939,123137
136939,95366
136939,2948
136939,134353
136939,77089
136939,75274
136939,23477
88400,337291
88400,182
20029,57660
20029,19506
20029,26738
20029,11820
20029,9273
20029,8506
20029,8140
20029,7661
20029,9557
76168,144058
76168,281
76168,1969
76168,52217
76168,4131
76168,38271
76168,913
76168,37111
76168,3512
76168,12
60698,998
70867,61172
66745,86713
66745,107498
124706,7846
124706,53995
124706,102834
30442,49149
30442,440947
30442,18411
30442,12
30442,998
30442,40275
99819,53995
99819,136634
99819,54380
99819,137367
99819,87005
99819,1361
99819,75806
99819,2759
99819,107326
99819,88837
99819,121032
99819,152191
99819,141856
99819,64078
99819,182134
8627,15925
8627,331121
8627,200925
8627,325431
8627,254850
8627,17984
8627,177469
8627,207308
8627,218777
8627,8861
8627,186695
8627,179422
8627,77474
8627,152749
8627,19187
8627,37450
8627,124
8627,6848
8627,25816
8627,9699
8627,13270
8627,88723
8627,53970
8627,1299
8627,12
8627,51365
8627,28932
8627,281
8627,1946
8627,7827
8627,2759
8627,2309
8627,10948
8627,1361
8627,2153
8627,34689
8627,3043
8627,7299
8627,7054
125009,177469
125009,96971
125009,107326
2733,6191
2733,40983
2733,23964
2733,41994
2733,14115
2733,31262
2733,33834
2733,17984
2733,7239
2733,4020
2733,9116
2733,443
2733,5285
2733,3014
2733,27320
2733,19609
2733,52
2733,12148
2733,11389
2733,557
2733,12691
31602,8598
31602,96339
31602,95929
31602,106929
31956,12
54758,221873
54758,139122
54758,102404
54758,94823
54758,17787
54758,25536
71242,31330
28075,202116
28075,141856
28075,121243
28075,52437
28075,109753
28075,100701
28075,135819
28075,107326
28075,120705
28075,119219
28075,88837
28075,121032
28075,96971
28075,100043
28075,1969
28075,9635
28075,32342
28075,74789
28075,96339
28075,8598
28075,95929
28075,96854
28075,81887
28075,21365
28075,90816
28075,86713
28075,59645
28075,88821
28075,80973
28075,77318
28075,33644
28075,54380
28075,64355
28075,1361
28075,72461
28075,61172
28075,56461
28075,19152
28075,62240
28075,46876
69179,61172
144791,42369
87312,61172
133819,81116
133819,107326
133819,96971
133819,281
143348,50058
68587,61172
67048,230230
67048,230291
67048,89671
67048,58170
67048,68561
67048,89511
67048,89790
67048,89717
67048,19549
67048,53597
67048,68024
67048,59203
67048,67722
67048,67265
67048,67309
67048,19869
67048,66694
67048,65352
31888,11834
31888,12
63613,112317
63613,157161
110108,107241
150748,120705
150748,109753
150748,121032
150748,100701
150748,64514
150748,7846
150748,53995
31298,1645
68543,65541
48174,281
48910,52437
48910,107326
48910,121032
48910,96971
48910,120705
48910,41994
48910,281
48910,108848
48910,105186
48910,75436
48910,96339
48910,62240
48910,40277
48910,27554
48910,29584
48910,31439
82837,61172
91175,46876
91175,120705
91175,52256
91175,42192
91175,96971
91175,100701
91175,107326
91175,64078
91175,63292
91175,7192
109833,163052
109833,34953
109833,42956
109833,154051
109833,154890
109833,109753
109833,52437
109833,121243
109833,135505
109833,75731
109833,42192
109833,62240
109833,116332
109833,107326
109833,25147
109833,28204
109833,110360
109833,64514
109833,17984
109833,124391
109833,39601
109833,12
109833,56976
109833,101959
109833,4910
109833,121032
109833,120705
109833,23984
109833,41994
109833,111779
109833,3632
109833,5623
109833,100701
109833,96971
109833,42179
109833,86713
109833,107264
109833,68693
109833,106425
109833,106854
67096,77760
99249,124
68641,61172
45254,17
45254,9230
45254,42722
14549,182
57780,222263
57780,214206
57780,72696
57780,38950
57780,2253
57780,50262
57780,47586
57780,28085
57780,71427
57780,93347
57780,76923
57780,24600
57780,19957
57780,93938
57780,23078
57780,95332
57780,102543
57780,20134
57780,10658
57780,5577
57780,49784
57780,12497
57780,104853
57780,91731
57780,85634
57780,1964
57780,94285
57780,3431
57780,15025
57780,12780
57780,377
57780,102855
57780,6027
57780,102688
57780,53322
57780,37721
57780,102781
57780,66899
57780,18142
57780,102783
140814,12440
7841,135600
7841,43114
7841,9499
7841,8263
7841,8124
26777,2947
26777,112291
26777,105852
26777,177469
26777,66403
26777,188222
26777,199859
26777,178516
26777,88837
26777,178853
26777,152714
26777,195181
26777,190526
26777,135499
26777,152702
26777,69813
26777,174791
26777,152715
26777,152474
26777,137329
26777,158753
26777,136634
26777,152712
26777,100450
26777,154831
26777,152191
26777,152671
26777,154298
26777,140509
26777,109074
26777,97201
26777,86713
26777,95929
26777,23054
26777,49075
26777,42114
26777,37093
26777,3404
26777,7521
26777,62920
65349,288154
65349,430586
65349,219276
65349,8927
65349,272510
65349,273383
65349,436364
65349,261312
65349,330381
65349,185069
65349,428996
65349,75320
65349,5387
65349,2937
65349,65803
65349,279480
65349,110702
65349,35312
65349,304576
65349,65703
65349,12
65349,2354
65349,15256
65349,332310
65349,40893
65349,7856
65349,31643
65349,20898
65349,32038
65349,48362
65349,169706
65349,5329
65349,21546
65349,9552
65349,27699
65349,1267
65349,89229
65349,417293
65349,993
65349,15967
25578,90620
25578,34166
25578,75207
25578,29130
25578,23895
30075,324995
30075,248496
30075,271542
30075,4672
30075,140881
30075,93253
30075,247892
30075,250639
30075,247643
30075,247697
30075,247671
30075,247517
30075,40873
30075,247569
30075,214231
30075,90570
30075,3066
30075,24771
30075,105465
30075,21370
30075,164610
30075,168336
30075,7633
30075,41104
30075,66218
30075,3488
30075,96436
30075,65790
30075,12
30075,65805
30075,23150
30075,30092
30075,25549
30075,20755
30075,18515
30075,27698
30075,13328
129703,33177
156418,32318
156418,93059
26016,30131
26016,14929
26016,160447
26016,281
26016,86713
26016,56461
26016,557
26016,17711
26016,31189
26016,21704
26016,1206
26016,4020
26016,2459
26016,12
78550,61172
43142,159217
43142,36398
91666,96971
91666,91983
91666,123309
91666,121032
91666,62240
91666,15607
91666,42192
91666,74551
91666,52461
91666,97550
91666,61172
91666,6235
91666,66198
91666,55430
91666,29275
91666,11631
91666,11573
91666,77248
91666,74544
91666,79160
91666,23054
91666,85726
91666,88821
91666,88995
91666,24413
91666,31262
40932,21530
79607,61172
79316,53995
79316,86713
79316,17697
79316,31174
79316,43087
79316,1361
70507,61172
139891,152991
139891,4769
139891,67701
139891,52673
139891,5187
139891,76242
139891,35146
139891,64023
79771,61172
79417,61172
116955,116332
116955,3512
116955,66709
116955,95383
149183,154831
149183,105325
149183,137069
149183,9581
149183,80973
149183,89832
149183,118303
149183,87005
149183,148765
149183,56995
149183,2948
149183,30756
149183,77474
149183,100701
149183,21365
149183,96971
149183,148279
149183,137329
149183,136634
149183,134065
149183,137367
149183,77318
149183,135499
149183,149203
149183,140389
149183,151921
149183,137345
149183,2497
149183,137336
149183,54380
149183,121032
149183,22843
149183,1361
149183,109753
149183,120705
149183,64514
149183,54673
149183,7846
149183,53995
149183,53965
1760,213401
1760,8418
1760,124223
1760,137498
1760,118682
1760,52739
1760,7895
1760,62240
1760,83959
1760,40086
1760,22112
1760,4331
1760,24954
1760,30329
1760,998
1760,45983
1760,40994
1760,1232
1760,35429
1760,4499
1760,9529
1760,1667
1760,6681
1760,993
1760,11901
1760,10982
1760,1070
1760,27493
1760,22082
1760,525
1760,24363
1760,3798
1760,2855
1760,26597
1760,21107
1760,2592
1760,12932
1760,5612
1760,4131
1760,11380
148840,42192
148840,96971
148840,107326
148840,39903
44842,327042
44842,343196
44842,272378
44842,262213
44842,286001
44842,174632
44842,228957
44842,231908
44842,228781
44842,137401
44842,209000
44842,64078
44842,66645
44842,162368
44842,66403
44842,121243
44842,52437
44842,140509
44842,134309
44842,54878
44842,107326
44842,287
44842,120705
44842,100701
44842,96971
44842,121032
44842,23054
44842,17984
44842,108481
44842,37909
44842,106929
44842,62240
44842,95929
44842,96339
44842,8598
154078,1525
135455,79160
135455,46876
135455,218777
135455,170917
135455,193334
135455,167871
135455,93272
135455,161098
135455,66645
135455,208106
135455,152671
135455,167716
135455,188008
135455,7442
135455,195181
135455,174791
135455,167019
135455,197122
135455,63105
135455,152654
135455,154831
135455,5943
135455,3981
135455,188222
135455,180722
135455,71337
135455,191241
135455,191236
135455,178691
135455,66542
135455,13257
135455,179630
135455,116892
135455,186824
135455,177883
